source,state,Cost,Error,Entropy,source=3 state=9
1,2,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,4,2.1875,0,3.1685644432
1,6,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,1,2.1875,0,3.1685644432
0,2,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,7,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,8,2.1875,0,3.1685644432
0,1,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,1,2.1875,0,3.1685644432
1,2,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,2,2.1875,0,3.1685644432
0,3,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,2,2.1875,0,3.1685644432
1,2,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,8,2.1875,0,3.1685644432
1,7,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,6,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,4,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,5,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,3,2.1875,0,3.1685644432
0,3,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,8,2.1875,0,3.1685644432
0,5,2.1875,0,3.1685644432
1,5,2.1875,1,3.1685644432
0,5,2.1875,0,3.1685644432
1,2,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,1,2.1875,0,3.1685644432
0,4,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,2,2.1875,0,3.1685644432
0,0,2.1875,0,3.1685644432
1,0,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,2,2.1875,0,3.1685644432
0,4,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,5,2.1875,0,3.1685644432
1,3,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,0,3.1685644432
0,1,2.1875,0,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,0,3.1685644432
0,8,2.1875,0,3.1685644432
1,8,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,7,2.1875,0,3.1685644432
0,7,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,0,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,4,2.1875,0,3.1685644432
1,3,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,3,2.1875,0,3.1685644432
0,1,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,4,2.1875,0,3.1685644432
1,1,2.1875,1,3.1685644432
0,4,2.1875,0,3.1685644432
1,7,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,7,2.1875,0,3.1685644432
0,7,2.1875,0,3.1685644432
1,8,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,3,2.1875,0,3.1685644432
0,1,2.1875,1,3.1685644432
1,3,2.1875,0,3.1685644432
0,3,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,6,2.1875,0,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,0,3.1685644432
0,0,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,0,2.1875,0,3.1685644432
1,5,2.1875,1,3.1685644432
0,0,2.1875,0,3.1685644432
1,5,2.1875,0,3.1685644432
0,0,2.1875,0,3.1685644432
1,5,2.1875,0,3.1685644432
0,5,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,4,2.1875,0,3.1685644432
0,7,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,5,2.1875,0,3.1685644432
0,6,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,3,2.1875,0,3.1685644432
0,4,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,1,2.1875,0,3.1685644432
1,0,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,7,2.1875,0,3.1685644432
0,0,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,6,2.1875,0,3.1685644432
0,4,2.1875,1,3.1685644432
1,6,2.1875,0,3.1685644432
0,1,2.1875,1,3.1685644432
1,6,2.1875,0,3.1685644432
0,7,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,4,2.1875,0,3.1685644432
0,2,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,0,3.1685644432
0,0,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,7,2.1875,0,3.1685644432
0,3,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,0,3.1685644432
1,6,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,1,2.1875,0,3.1685644432
1,3,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,3,2.1875,0,3.1685644432
0,1,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,5,2.1875,0,3.1685644432
1,3,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,6,2.1875,0,3.1685644432
0,7,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,5,2.1875,0,3.1685644432
1,4,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,4,2.1875,0,3.1685644432
0,5,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,0,2.1875,0,3.1685644432
1,8,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,8,2.1875,0,3.1685644432
0,4,2.1875,0,3.1685644432
1,5,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,4,2.1875,0,3.1685644432
1,8,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,8,2.1875,0,3.1685644432
0,4,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,3,2.1875,0,3.1685644432
1,7,2.1875,1,3.1685644432
0,3,2.1875,0,3.1685644432
1,0,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,6,2.1875,0,3.1685644432
1,7,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,7,2.1875,0,3.1685644432
0,5,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,7,2.1875,1,3.1685644432
0,2,2.1875,0,3.1685644432
1,6,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,8,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,4,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,3,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,2,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,8,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,4,2.1875,1,3.1685644432
0,1,2.1875,1,3.1685644432
1,0,2.1875,1,3.1685644432
0,6,2.1875,1,3.1685644432
1,0,2.1875,0,3.1685644432
0,4,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,3,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,0,2.1875,1,3.1685644432
1,1,2.1875,1,3.1685644432
0,7,2.1875,1,3.1685644432
1,5,2.1875,1,3.1685644432
0,2,2.1875,1,3.1685644432
1,6,2.1875,1,3.1685644432
0,5,2.1875,1,3.1685644432
